row,room_id,host_id,room_type,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,latitude,longitude,name
4359,20713627,43318705,Entire home/apt,Seattle,1,,4,2,1,120,47.639306,-122.375656,Large Centrally Located Condo!
4361,20729321,14366778,Entire home/apt,Seattle,30,4.5,6,2,1,80,47.703176,-122.347268,North Seattle Retreat: Spacious and Bright
4362,20729792,60947686,Private room,Seattle,29,5,2,1,1,57,47.547638,-122.320324,Seattle Ensuite in Historic Queen Anne Style House
4363,20745236,28577905,Entire home/apt,Seattle,26,5,3,1,1,115,47.622663,-122.362885,Feel at home in Lower Queen Anne!
4364,20745630,61237723,Entire home/apt,Seattle,28,5,6,3,2,199,47.558242,-122.287332,Walkers paradise in historic Columbia City
4365,20750562,5325329,Entire home/apt,Seattle,108,4.5,16,5,3,125,47.521233,-122.284058,Large 5bed/3bath - Beds for the whole group
4366,20756415,148667115,Private room,Bellevue,32,5,2,1,1,65,47.627801,-122.201691,Modern Bellevue - Old World Charm
4368,20758418,9106037,Private room,Seattle,15,5,2,1,1,89,47.593283,-122.297721,Modern Home & Rooftop Patio!
4369,20759002,243723,Entire home/apt,Seattle,53,5,4,1,1,109,47.713884,-122.294671,★ Spacious Creekside Getaway ★ 15 min to Downtown!
4370,20759864,51517056,Entire home/apt,Seattle,26,5,4,1,1,109,47.692066,-122.352685,Treetop Retreat in heart of Greenwood
4371,20762019,43287272,Entire home/apt,Seattle,44,5,2,0,1,65,47.685355,-122.353868,Beautiful garden apartment in Greenwood
4372,20774329,144703346,Entire home/apt,Seattle,84,5,13,3,2.5,167,47.630849,-122.3711,Modern Luxury with Water view: 8 min Space Needle.
4373,20785057,79486620,Entire home/apt,Redmond,34,5,4,2,1,89,47.651755,-122.120491,"Warm, Modern Home with a Great Redmond Location!"
4374,20786758,122704480,Private room,Redmond,19,5,4,1,1,65,47.697433,-122.123149,Private bed/ private bath/ attached living space
4376,20787203,27690741,Private room,Seattle,65,4.5,2,1,1,50,47.654712,-122.387162,Luxurious Prvt Room near downtown| No Cleaning Fee
4377,20787841,100939883,Entire home/apt,Seattle,74,5,4,0,1,62,47.617187,-122.34557,Belltown Garden Oasis in Great Location
4378,20788157,77191391,Entire home/apt,Seattle,23,5,4,1,1,95,47.652924,-122.346939,Modern 1 Bedroom in Fremont
4379,20796522,2504722,Private room,Seattle,75,5,2,1,1,50,47.662671,-122.32763,Seattle Private Bed&Bath Suite - Walk Everywhere!
4380,20799762,26967583,Private room,Seattle,53,4.5,2,1,1,20,47.545485,-122.269923,"The Love Room, 12 min drive to downtown"
4381,20803201,6746292,Entire home/apt,Seattle,7,5,6,2,2,299,47.63909,-122.368146,[FREE PARKING]Regal Seattle Home Near Space Needle
4382,20805317,149182566,Private room,Seattle,44,5,2,1,1.5,80,47.653816,-122.351929,Cozy 1 bedroom and 1 bath in the heart of Fremont
4383,20806894,89346220,Private room,Seattle,54,4.5,2,1,1,40,47.715354,-122.356838,A vista by the sea.
4384,20815672,5466978,Entire home/apt,Seattle,3,5,6,2,2,101,47.604203,-122.296819,Artist Bungalow in the Central District
4385,20816783,5710478,Entire home/apt,Seattle,2,,4,2,2.5,200,47.660276,-122.364809,Modern 2 bed 2.5 bath Fremont Townhouse
4386,20819340,140086218,Entire home/apt,Seattle,37,5,2,0,1,80,47.614802,-122.343301,Perfect Downtown Studio
4387,20820051,123971010,Entire home/apt,Seattle,48,5,4,1,1,75,47.558927,-122.395565,West Seattle Cottage
4388,20820681,6576285,Private room,Seattle,7,4.5,2,1,1,28,47.673106,-122.263351,Windermere Private Room in a Great Location
4389,20827581,59594211,Entire home/apt,Kirkland,4,5,4,2,1,250,47.684246,-122.167285,Immaculate Rose Hill Rambler
4391,20831049,126687649,Entire home/apt,Seattle,52,5,2,0,1,99,47.624181,-122.315969,"Superb location, lovely studio, nr Volunteer Park"
4392,20831082,149435895,Entire home/apt,Seattle,61,4.5,4,2,1,74,47.577783,-122.41447,"Alki Beach Getaway, Near downtown Seattle"
4393,20833920,113652043,Entire home/apt,Seattle,45,5,3,1,1,85,47.575638,-122.315505,Modern/Rustic 1BR near Light Rail & Downtown
4395,20834662,149256684,Entire home/apt,Seattle,36,5,4,1,1,110,47.703526,-122.358352,Garage Mahal!
4396,20843851,15082394,Entire home/apt,Seattle,62,5,4,1,1,75,47.611761,-122.33723,Downtown Core Luxury Loft Pike Place Market
4398,20846640,78869431,Entire home/apt,Seattle,1,,4,2,2.5,500,47.671678,-122.404505,Light + Bright Executive Retreat on the Bay
4399,20848772,97324046,Entire home/apt,Seattle,7,4,4,2,1,150,47.691009,-122.272478,Lake View Inverness
4400,20851050,2108395,Entire home/apt,Seattle,23,5,2,1,1,70,47.664593000000004,-122.357879,Phinney Ridge Overlook
4402,20860740,149731363,Entire home/apt,Seattle,36,5,4,0,1,68,47.65461,-122.390869,BRAND NEW MAGNOLIA MODERN & HIP LOWER LEVEL STUDIO
4403,20863673,36991650,Entire home/apt,Seattle,72,5,2,1,1,70,47.620441,-122.356377,Your Next (Economical!) Refuge
4404,20872735,149858207,Entire home/apt,Seattle,36,5,4,1,1,120,47.625474,-122.297105,Seattle Guest Apartment
4405,20881419,38412338,Entire home/apt,Seattle,39,5,8,3,3.5,81,47.543891,-122.374251,Modern Townhouse near DT Seattle and Alki Beach!
4406,20885130,87172067,Private room,Seattle,34,5,2,1,1,62,47.694622,-122.374796,"Bright, cozy, private bedroom/bath, North Ballard"
4407,20885856,15907198,Private room,Seattle,0,,2,1,1,125,47.572837,-122.411283,"West Seattle views, come stay and enjoy the city!"
4408,20886381,15907198,Entire home/apt,Seattle,2,,5,2,2.5,195,47.572416,-122.411315,"West Seattle Home Close to City, whole house!"
4409,20886422,144316603,Entire home/apt,Seattle,26,5,4,1,1,75,47.583815,-122.312687,Grey Havens Hollow
4410,20889482,28474312,Entire home/apt,Seattle,137,5,2,1,1,58,47.576255,-122.402297,Genesse Hills Daylight Basement Suite
4411,20896567,147140337,Entire home/apt,Seattle,95,5,3,0,1,61,47.617818,-122.325526,Modern Loft w/ City View WalkScore 99 Capitol Hill
4412,20897112,147140337,Entire home/apt,Seattle,120,5,3,0,1,59,47.618131,-122.324461,Modern Loft City View WalkScore 99 Capitol Hill
4413,20898700,92198472,Entire home/apt,Seattle,0,,5,2,2,180,47.679834,-122.288204,Family favorite - private home in best location!
4414,20899115,92667645,Entire home/apt,Seattle,38,5,2,0,1,60,47.618425,-122.297048,Charming studio in the heart of Seattle!
4415,20902861,150182792,Entire home/apt,Seattle,26,5,4,2,1,84,47.690858,-122.341104,2 Bedroom Home with off Street parking  Greenlake
4416,20903261,67723194,Entire home/apt,Seattle,23,5,2,1,1,70,47.612999,-122.348119,"Gorgeous Studio, Pike Place Market!"
4417,20903296,67723194,Entire home/apt,Seattle,33,4.5,2,0,1,70,47.612385,-122.348479,"Beautiful, Modern and Convenient Pike Place Home"
4418,20904606,2134209,Entire home/apt,Seattle,114,4.5,3,0,1,86,47.617903,-122.32428,Cozy Studio/Loft Walkable to Downtown Seattle
4419,20913442,27623606,Private room,Seattle,29,5,2,1,1,45,47.555232,-122.281927,Columbia City private room with a skylight
4420,20913810,26967583,Private room,Seattle,85,4.5,2,1,1.5,25,47.615618,-122.316247,Nature's Room on Capitol Hill
4421,20914463,74305,Entire home/apt,Seattle,22,5,6,2,2,162,47.611035,-122.330037,● 1/2-5● 2 Bed 2 Bath Convention Center
4423,20916901,9893440,Entire home/apt,Seattle,13,5,4,1,1,139,47.570689,-122.413366,Watch the Waves from a Hammock on the Edge of Alki Beach
4425,20919163,57144413,Private room,Seattle,40,5,2,1,1,40,47.54258,-122.362359,Master Suite in Modern Townhouse close to DT
4426,20920840,14557091,Entire home/apt,Seattle,15,4.5,4,2,1,150,47.538296,-122.380898,Private Apartment with a Beautiful View
4427,20931842,150473705,Entire home/apt,Seattle,83,5,9,4,2.5,134,47.594834,-122.305365,"★Luxurious Stay, Modern Remodeled 4BR★Family/Group"
4428,20933028,115432922,Private room,Seattle,89,4.5,6,1,0.5,40,47.537581,-122.356489,Audrey's family room
4429,20934326,6239614,Entire home/apt,Seattle,8,5,2,1,1,69,47.669352,-122.370946,Sweet Ballard Bungalow in Seattle
4430,20936253,149182566,Private room,Seattle,5,4.5,4,2,1.5,120,47.653816,-122.351929,Spacious comfy 2 bedrooms in the heart of Fremont
4431,20942684,16913534,Entire home/apt,Seattle,9,5,2,1,1,99,47.582924,-122.291598,Urban Retreat- walk to the beach!
4432,20943682,150592551,Entire home/apt,Seattle,131,5,4,1,1,45,47.567309,-122.314036,"Luxury green tudor cottage near downtown, stadiums"
4434,20948213,150641468,Entire home/apt,Seattle,85,4.5,4,2,1,150,47.674661,-122.398859,"Beautiful 2 Bedroom Apartment in Ballard, Seattle"
4435,20948220,2013576,Entire home/apt,Seattle,106,5,2,1,1,67,47.545837,-122.320206,Georgetown Garden Apartment
4436,20949756,1560318,Private room,Kirkland,5,5,1,1,1,50,47.680862,-122.16983,Rest and Relax with all the conveniences close by.
4438,20957594,114353388,Entire home/apt,Seattle,0,,6,2,2,126,47.607352,-122.33671,Brilliant Stay Alfred 1st Avenue Apartment
4439,20959219,49798983,Entire home/apt,Seattle,57,4.5,5,1,1,94,47.621892,-122.333457,Well kept town home in a prime location. Sleeps 5
4440,20961349,67467952,Entire home/apt,Seattle,14,4.5,5,2,2,275,47.62989,-122.367995,Lush Views from a Mid-Century Home
4441,20962091,67467952,Entire home/apt,Seattle,24,5,7,3,2,395,47.629909,-122.369619,STUNNING VIEWS of Puget Sound
4442,20967158,45174778,Private room,Bellevue,6,4.5,2,1,1,32,47.653088,-122.152824,Private room with private bath B4 near Microsoft
4443,20969227,150621747,Entire home/apt,Seattle,13,5,4,2,1,100,47.522885,-122.274826,Rainier Beach Posada near Lightrail Station
4444,20970073,140647135,Entire home/apt,Seattle,69,5,2,0,1,65,47.670523,-122.315416,Private U-District In-Law Unit in Seattle Home
4445,20971036,27906820,Entire home/apt,Kirkland,36,5,7,3,2,70,47.665356,-122.186714,Comfy 3bd Home Perfect for Families with Pets
4446,20971305,124636534,Entire home/apt,Seattle,55,5,2,0,1,65,47.618999,-122.317441,"D203 Quaint Studio, TWO Blocks from Light Rail!"
4447,20971945,18400453,Entire home/apt,Seattle,60,5,4,1,1,120,47.655272,-122.351148,Fremont Garden Guesthouse
4448,20978960,97217149,Entire home/apt,Seattle,109,5,4,2,1,79,47.55526,-122.313542,Clean & Modern Seattle
4450,20983058,149757297,Entire home/apt,Seattle,53,5,4,2,1,59,47.535296,-122.350167,Webster Street Guest Suite
4451,20990102,135554033,Private room,Seattle,25,5,4,1,1,55,47.52904,-122.274851,Charming brick house close to transit Rm 3
4452,20995122,66372443,Entire home/apt,Seattle,60,5,4,0,1,100,47.679591,-122.286917,Wedgwood Nest
4453,20995415,26967583,Shared room,Seattle,9,4,1,1,1,20,47.643597,-122.302146,The Danish Room - Shared Coed Room (Top Left Bed)
4455,20995958,44968696,Private room,Seattle,44,5,1,1,1,40,47.692242,-122.321291,Sunny private room in spacious house.
4456,20996799,26967583,Shared room,Seattle,28,4,1,1,1,20,47.642664,-122.302499,The Brooklyn Room - Shared Coed (Right Bed)
4457,20999612,26967583,Shared room,Seattle,19,4.5,1,1,1,20,47.64273,-122.303509,The Danish Room-Shared Coed (Bottom Right Bed)
4459,21006172,4124418,Entire home/apt,Seattle,18,4,3,1,1,90,47.601476,-122.335776,"Executive 1BR Suite in Upscale, Seattle"
4460,21007518,4124418,Entire home/apt,Seattle,2,,3,1,1,40,47.599406,-122.323016,Corporate Rental 1 Bedroom Suite in Seattle
4461,21007695,4124418,Entire home/apt,Seattle,4,4.5,3,1,1,50,47.5997,-122.336321,Vacations Rental 1BR on Main in Seattle
4462,21008151,4124418,Entire home/apt,Seattle,2,,3,1,1,40,47.598927,-122.322011,Furnished Rental 1 Bedroom Suite
4463,21008527,4124418,Entire home/apt,Seattle,3,4.5,3,1,1,50,47.598638,-122.323338,Executive 1 BR Apt in Seattle
4464,21008622,4124418,Entire home/apt,Seattle,7,5,3,1,1,80,47.598487,-122.321688,Lovely Corporate Rental 1 BR Suite in Seattle
4465,21010058,3105372,Entire home/apt,Seattle,44,5,2,0,1,80,47.672971,-122.323727,Minimalist Zen Guest Suite in Green Lake Home
4466,21011036,4124418,Entire home/apt,Seattle,0,,3,1,1,80,47.598881,-122.321495,Lovely Short Terms Rental 1 BR in Seattle
4467,21011094,12969403,Private room,Seattle,51,5,4,2,1,98,47.647602,-122.356308,"Private bedrooms, shared living room and kitchen"
4468,21011650,4124418,Entire home/apt,Seattle,0,,3,1,1,40,47.598438,-122.322982,Vacations Rental 1 Bedroom Suite in Seattle
4469,21012009,4124418,Entire home/apt,Seattle,0,,3,1,1,40,47.598446,-122.321846,1 Bedroom Furnished Suite in Seattle
4470,21012167,4124418,Entire home/apt,Seattle,10,4.5,3,1,1,60,47.599761,-122.322741,Modern Vacations Rental 1 BR Suite in Seattle
4471,21012899,4124418,Entire home/apt,Seattle,1,,3,1,1,50,47.598569,-122.321128,Peaceful 1 Bedroom Suite in Seattle
4472,21013283,4124418,Entire home/apt,Seattle,4,5,3,1,1,50,47.599793,-122.323417,Executive 1 Bedroom Suite in Seattle
4473,21013305,28420265,Entire home/apt,Seattle,76,4.5,7,3,3.5,165,47.588654,-122.309837,Luxurious 3B/3B townhouse ★ Close to downtown!
4474,21014515,67467952,Entire home/apt,Seattle,24,5,7,3,2,425,47.63105,-122.367534,Gorgeous Ocean Views from a Designer Home
4475,21015000,67467952,Entire home/apt,Seattle,3,5,16,8,6,1650,47.630824,-122.368964,Spacious Family-Friendly Tri-Plex with Views in Queen Anne
4477,21019118,4124418,Entire home/apt,Seattle,6,4,3,1,1,40,47.599681,-122.323072,Peaceful Executive Rental 1 Bedroom in Seattle
4478,21019339,4124418,Entire home/apt,Seattle,2,,3,1,1,50,47.599489,-122.322966,Quiet Place 1 Bedroom Suite in Seattle
4479,21019635,4124418,Entire home/apt,Seattle,10,5,3,1,1,50,47.598683,-122.321948,Cozy  1 BR Condo in Seattle
4480,21021720,4124418,Entire home/apt,Seattle,12,5,3,1,1,50,47.599827,-122.32262,"Modern, Cozy 1 Bedroom Suite in Seattle"
4481,21022306,4124418,Entire home/apt,Seattle,1,,3,1,1,50,47.599662,-122.323377,Cool Spot Executive Rental 1 BR in Seattle
4482,21022707,4124418,Entire home/apt,Seattle,4,5,3,1,1,40,47.598887,-122.323159,Cozy Corporate Rental 1 Bedroom in Seattle
4483,21023603,4124418,Entire home/apt,Seattle,4,5,3,1,1,40,47.600035,-122.32322,Short Terms Rental 1 Bedroom in Seattle
4484,21023969,4124418,Entire home/apt,Seattle,1,,3,1,1,50,47.598313,-122.321826,Cool Spot 1 BR Suite in Seattle
4485,21024281,4124418,Entire home/apt,Seattle,2,,3,1,1,50,47.599969,-122.323375,Stylish 1 Bedroom Suite in Seattle
4486,21025055,140236800,Entire home/apt,Seattle,0,,4,2,2.5,110,47.575425,-122.410225,"2BR w/ Patio & BBQ, Walk to Alki Beach"
4488,21025811,4124418,Entire home/apt,Seattle,1,,3,1,1,40,47.600132,-122.322941,Stylish Corporate Rental 1 BR Suite in Seattle
4489,21026036,4124418,Entire home/apt,Seattle,6,5,3,1,1,50,47.598784,-122.322975,Short Terms Rental 1 Bedroom Condo in Seattle
4490,21026422,151432499,Entire home/apt,Seattle,10,5,10,5,2.5,595,47.593581,-122.38754,Luxury Holiday Cliff House
4491,21029544,95440067,Entire home/apt,Seattle,51,5,7,4,2,165,47.680428,-122.30023,Updated Bryant/Ravenna Retreat
4492,21039284,101315084,Entire home/apt,Seattle,24,5,3,1,1,105,47.553647,-122.3923,West Seattle Gem - You Can Walk to Everything
4494,21043222,30884230,Entire home/apt,Seattle,34,5,4,2,1,89,47.682775,-122.351481,2BR - Modern Home in Phinney Ridge/Greenlake
4495,21045608,2934822,Entire home/apt,Seattle,5,5,2,1,1,85,47.670676,-122.391392,One bedroom apartment in the heart of Old Ballard
4497,21064852,50422481,Entire home/apt,Seattle,67,5,2,1,1,45,47.516495,-122.364532,Pool House Suite / Mother-in-law
4498,21066110,151794482,Private room,Seattle,93,5,2,1,1,60,47.647499,-122.382905,"Charming & stylish suite close to key arena, dwntn"
4499,21068313,16617018,Entire home/apt,Seattle,1,,6,4,3,400,47.653799,-122.416462,"Beautiful mid-centry modern, 10 min from dwntn SEA"
4500,21070306,75946,Private room,Bellevue,14,4.5,1,1,1,50,47.636496,-122.121397,Bellevue @ Sherwood Forest Room #3
4501,21070524,6606280,Private room,Seattle,1,,1,1,1,64,47.512326,-122.349271,Nice quiet room #2
4502,21077859,4730169,Entire home/apt,Seattle,72,5,6,1,1,65,47.607349,-122.316027,Amsterdam stye Loft Near Downtown
4503,21079628,140601291,Entire home/apt,Seattle,97,5,3,1,1,75,47.631135,-122.359342,❤ of Seattle | Walk Score 91 | 2blks to Kerry Park
4504,21080014,26543880,Private room,Seattle,38,5,2,1,1,48,47.594087,-122.296828,Comfy room with Queen bed !
4505,21080282,43966654,Entire home/apt,Seattle,140,5,2,0,1,59,47.64647,-122.384523,☆ Sunny Tiny House ☆ Deck & Garden ☆ Parking
4507,21081142,151696261,Entire home/apt,Seattle,31,5,4,3,2,83,47.670793,-122.273047,"View Home, Quiet, Central Neighborhood"
4508,21082007,5308727,Private room,Seattle,11,5,1,1,1,55,47.646836,-122.3746,"Luxurious Room in Queen Anne, private suite"
4509,21083203,34117957,Private room,Seattle,25,5,4,2,1,89,47.649502,-122.386693,A Gem in the Emerlad City: For Business and Travel
4510,21083795,151988464,Entire home/apt,Seattle,74,5,4,1,1,136,47.608883,-122.343704,Spectacular View: Waterfront Condo Near Pike Place
4512,21093691,126845814,Entire home/apt,Seattle,81,4.5,3,0,1,56,47.622572,-122.302312,"Private, Bright, and Charming on Capitol Hill!"
4513,21106834,140236800,Entire home/apt,Seattle,6,4.5,7,3,3,184,47.681132,-122.325095,3BR Townhome in Prime Green Lake Location
4514,21109785,6905122,Private room,Seattle,65,5,2,1,1,45,47.524487,-122.332452,Private Room close to the Airport w/ free parking!
4515,21110270,59838217,Entire home/apt,Seattle,41,5,8,4,1.5,250,47.627248,-122.307783,"Classic, Majestic 4 Bedroom Capitol Hill House"
4516,21112582,152259168,Entire home/apt,Seattle,0,,4,2,1.5,140,47.553961,-122.381032,Fairmount Escape
4518,21113925,152273641,Private room,Seattle,2,,1,1,1,45,47.556417,-122.307863,•••ArBuBu BnB•••
4520,21121090,107384234,Private room,Seattle,42,5,2,1,1,65,47.558855,-122.297362,"Comfy, cozy, distinctive and artsy home."
4521,21121763,8479079,Private room,Redmond,19,5,2,1,1,55,47.683449,-122.128565,Room & Private Bath Downtown Redmond
4522,21121860,2645609,Entire home/apt,Seattle,69,5,4,0,1,60,47.673282,-122.326865,Modern and Inviting Green Lake Loft
4523,21122501,91376866,Entire home/apt,Seattle,9,5,2,2,1.5,95,47.697743,-122.348607,Large Greenwood Townhouse with Private Patio
4524,21139428,56435981,Entire home/apt,Seattle,59,4.5,7,2,2,125,47.561829,-122.290725,Walk to light rail - sleeps 7
4525,21142733,84157454,Entire home/apt,Seattle,42,5,4,2,1.5,140,47.601045,-122.297778,Modern Townhouse near Capitol Hill
4526,21143256,50550045,Entire home/apt,Seattle,2,,2,1,1,110,47.612712,-122.332686,Lofted Dreams 2- Seattle's Finest Loft PY
4527,21143341,2819258,Private room,Seattle,6,5,2,1,1,85,47.571614,-122.380585,Little Red House
4528,21148583,68052625,Entire home/apt,Seattle,2,,2,1,1,83,47.56161,-122.275694,Columbia City Garden Apartment-Monthly-Open Soon!
4529,21153013,82184221,Private room,Seattle,130,5,2,1,1,27,47.539809,-122.287183,Private Bedroom&Bath Near Rail to Downtown-Airport
4530,21155590,149435895,Entire home/apt,Seattle,42,5,2,1,1,45,47.577302,-122.413932,"Alki Beach Apartment, Near Downtown Seattle"
4531,21162392,152734194,Entire home/apt,Seattle,104,4.5,2,0,1,75,47.603143,-122.312866,Brand New Studio on Yesler Way D502
4532,21164016,54410852,Entire home/apt,Seattle,5,4,2,1,1,125,47.599921,-122.296201,Designer Pied-a-Terre (800 sf) at Jackson Terrace
4533,21164110,123133521,Private room,Bellevue,61,5,3,1,1,40,47.593563,-122.116485,The Chef and The Shipwright
4534,21170317,62648116,Entire home/apt,Seattle,11,5,10,5,3,425,47.636205,-122.355863,Queen Anne Classic
