cad_cdw_id,cad_event_number,general_offense_number,event_clearance_code,event_clearance_description,event_clearance_subgroup,event_clearance_group,event_clearance_date,hundred_block_location,district_sector,zone_beat,census_tract,longitude,latitude,incident_location,initial_type_description,initial_type_subgroup,initial_type_group,at_scene_time
1842901,16000350544,2016350544,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,09/27/2016 11:16:09 AM,4 AV / STEWART ST,M,M2,8100.2003,-122.33874,47.612293,"(47.612293, -122.33874)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,NA
1290901,13000022200,201322200,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,01/19/2013 11:01:00 PM,13 AV S / E PINE ST,NULL,ES,7500.4004,-122.315547738,47.615272142,"(47.615272142, -122.315547738)",NA,NA,NA,NA
94310,10000360895,2010360895,372,PROPERTY - FOUND (FOLLOW UP TO SPD CASE),"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",10/15/2010 12:15:00 PM,4XX BLOCK OF NW 97TH ST,N,N2,1700.6004,-122.362717284,47.699676947,"(47.699676947, -122.362717284)",NA,NA,NA,NA
1497542,15000257974,2015257974,161,TRESPASS,TRESPASS,TRESPASS,07/27/2015 04:16:00 PM,62XX BLOCK OF CORSON AV S,O,O3,10900.2082,-122.321683839,47.54674503,"(47.54674503, -122.321683839)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,07/27/2015 02:10:00 PM
1678510,16000063215,201663215,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,02/22/2016 08:33:54 AM,ALASKAN WY / UNIVERSITY ST,M,M1,8100.1017,-122.340416,47.60591,"(47.60591, -122.340416)",MOTOR VEHICLE COLLISION WITH INJURIES - PRIORITY 1,MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,02/22/2016 07:00:39 AM
647779,15000049108,201549108,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",02/12/2015 05:22:00 PM,2XX BLOCK OF PIKE ST,M,M3,8100.2004,-122.338348302,47.609517442,"(47.609517442, -122.338348302)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,02/12/2015 12:05:00 PM
2044612,17000256364,2017256364,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,07/14/2017 04:21:48 PM,3XX BLOCK OF 2 AV S,K,K3,9200.2028,-122.33081,47.600464,"(47.600464, -122.33081)",DETOX - PICKUP (FIRE / POLICE STANDING BY),LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,07/14/2017 04:21:48 PM
896900,12000304089,2012304089,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",09/09/2012 03:30:00 PM,70XX BLOCK OF SEAVIEW AVE NW,B,B2,3200.6000,-122.404841804,47.679899646,"(47.679899646, -122.404841804)",NA,NA,NA,NA
117180,10000394492,2010394492,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,11/11/2010 08:41:00 PM,18XX BLOCK OF NW MARKET ST,B,B2,4700.3014,-122.381041843,47.668674212,"(47.668674212, -122.381041843)",NA,NA,NA,NA
1838304,16000342453,2016342453,410,ABANDONED VEHICLE,PARKING VIOLATIONS,TRAFFIC RELATED CALLS,09/21/2016 08:31:24 AM,4 AV NW / NW 107 ST,N,N1,1400.2008,-122.36185,47.706936,"(47.706936, -122.36185)",ABANDONED VEHICLE,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
894304,12000300026,2012300026,141,LEWD CONDUCT,LIQUOR VIOLATIONS,LEWD CONDUCT,09/06/2012 07:34:00 PM,60XX BLOCK OF AURORA AVE N,J,J1,4600.1010,-122.347251288,47.672793914,"(47.672793914, -122.347251288)","LEWD - (EXPOSING, FLASHING, URINATING IN PUB)",LEWD CONDUCT,SUSPICIOUS CIRCUMSTANCES,09/06/2012 02:34:00 PM
1291515,13000022990,201322990,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,01/20/2013 06:09:00 PM,34XX BLOCK OF HARBOR AVE SW,W,W1,9900.4034,-122.370642263,47.57167345,"(47.57167345, -122.370642263)",NA,NA,NA,NA
1568727,15000344679,2015344679,415,BLOCKING VEHICLE,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10/02/2015 02:13:00 PM,WEST SEATTLE BR / EB,W,W1,9900.4067,-122.349704308,47.571010087,"(47.571010087, -122.349704308)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,NA
2243522,15000009325,20159325,200,ALARMS - COMMERCIAL BURGLARY (FALSE),BURGLARY ALARMS (FALSE),FALSE ALARMS,01/09/2015 02:52:00 PM,XX BLOCK OF S WASHINGTON ST,K,K3,9200.2012,-122.334853735,47.600884538,"(47.600884538, -122.334853735)","ALARM - COMM, HOLD-UP/PANIC (EXCEPT BANKS)",ALARMS,SUSPICIOUS CIRCUMSTANCES,NA
466514,11000338904,2011338904,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,10/16/2011 01:16:00 PM,90XX BLOCK OF 9TH AVE SW,F,F3,11300.3013,-122.346721738,47.521893308,"(47.521893308, -122.346721738)",NA,NA,NA,NA
2108692,17000371015,2017371015,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,10/05/2017 09:29:37 PM,3XX BLOCK OF 2 AV S,K,K3,9200.2028,-122.33081,47.600464,"(47.600464, -122.33081)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,NA
381558,11000213861,2011213861,161,TRESPASS,TRESPASS,TRESPASS,07/03/2011 01:31:00 PM,14XX BLOCK OF BROADWAY,E,E2,8400.1017,-122.320771372,47.613519514,"(47.613519514, -122.320771372)",NA,NA,NA,NA
451366,11000316699,2011316699,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,09/25/2011 05:12:00 PM,7XX BLOCK OF BROADWAY,E,E2,8500.2000,-122.320755782,47.608657483,"(47.608657483, -122.320755782)",NA,NA,NA,NA
1770299,16000226492,2016226492,350,HAZARDS,HAZARDS,HAZARDS,06/25/2016 07:42:00 PM,WALLINGFORD AV N / N 88 ST,N,N3,1800.1007,-122.336464,47.692318,"(47.692318, -122.336464)",HAZ - IMMINENT THRT TO PHYS SAFETY (NO HAZ MAT),HAZARDS,HAZARDS,06/25/2016 06:53:39 PM
730121,12000042466,201242466,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,02/11/2012 07:51:00 PM,4XX BLOCK OF BOYLSTON AVE E,E,E1,7400.2002,-122.323067104,47.622568017,"(47.622568017, -122.323067104)",NA,NA,NA,NA
1762620,16000213306,2016213306,161,TRESPASS,TRESPASS,TRESPASS,06/15/2016 08:38:21 PM,6XX BLOCK OF E PIKE ST,E,E3,8400.1010,-122.32393,47.6141,"(47.6141, -122.32393)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,NA
458516,11000327144,2011327144,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,10/05/2011 01:30:00 PM,16 AV NW / NW 80 ST,B,B2,3000.5009,-122.377872932,47.68686875,"(47.68686875, -122.377872932)",NA,NA,NA,NA
1048869,15000097266,201597266,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2015 08:13:00 PM,25XX BLOCK OF SW BARTON ST,F,F2,11402.3002,-122.365221005,47.521022538,"(47.521022538, -122.365221005)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2015 02:49:00 PM
1051285,15000100956,2015100956,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,03/28/2015 01:12:00 PM,7XX BLOCK OF N 86 ST,N,N3,1800.2009,-122.348565541,47.691299412,"(47.691299412, -122.348565541)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,03/28/2015 11:30:00 AM
948627,12000374456,2012374456,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,11/01/2012 08:19:00 AM,16XX BLOCK OF S COLUMBIAN WAY,R,R2,10000.3001,-122.311909015,47.56262085,"(47.56262085, -122.311909015)",NA,NA,NA,11/01/2012 06:57:00 AM
1929697,17000040821,201740821,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,02/02/2017 05:59:22 PM,70XX BLOCK OF 26 AV NW,J,J2,3100.4008,-122.389755,47.680393,"(47.680393, -122.389755)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
930156,12000350879,2012350879,NA,NA,NA,NA,NA,59XX BLOCK OF 4TH AVE S,O,O2,10900.2069,-122.329580815,47.549255044,"(47.549255044, -122.329580815)",AUTO RECOVERY,AUTO THEFTS,AUTO RECOVERIES,10/13/2012 01:33:00 PM
1255691,11000031737,201131737,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,01/27/2011 09:13:00 AM,16XX BLOCK OF FAIRVIEW AVE E,D,D2,6600.2002,-122.326922749,47.634362767,"(47.634362767, -122.326922749)",NA,NA,NA,NA
1618802,15000412693,2015412693,043,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,11/26/2015 08:05:20 PM,27 AV / E JEFFERSON ST,G,G2,8800.2022,-122.297844,47.606174,"(47.606174, -122.297844)",ASLT - PERSON SHOT OR SHOT AT,ASSAULTS,GUN CALLS,11/26/2015 02:20:33 PM
826253,12000187951,2012187951,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,06/16/2012 01:15:00 AM,MADISON ST / SUMMIT AV,E,E2,8400.1027,-122.322918657,47.610264969,"(47.610264969, -122.322918657)",NA,NA,NA,NA
712391,12000016032,201216032,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,01/16/2012 10:24:00 PM,16XX BLOCK OF 22ND AVE E,C,C1,6200.3010,-122.30381428,47.633950365,"(47.633950365, -122.30381428)",NA,NA,NA,NA
1267085,13000005685,20135685,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,01/05/2013 07:50:00 PM,13XX BLOCK OF E PINE ST,C,C2,7500.2007,-122.314895481,47.615277436,"(47.615277436, -122.314895481)",NA,NA,NA,NA
580699,12000180866,2012180866,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,06/10/2012 10:36:00 AM,SEWARD PARK AV S / WABASH AV S,S,S2,11800.6015,-122.264709866,47.525566953,"(47.525566953, -122.264709866)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,06/10/2012 10:27:00 AM
1845377,16000354894,2016354894,064,SHOPLIFT,THEFT,SHOPLIFTING,09/30/2016 05:31:17 PM,52XX BLOCK OF CALIFORNIA AV SW,W,W2,10500.3000,-122.387505,47.555683,"(47.555683, -122.387505)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,09/30/2016 04:45:40 PM
460892,11000330994,2011330994,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,10/08/2011 08:09:00 PM,11 AV / E OLIVE ST,C,C2,7500.4002,-122.318179942,47.616422371,"(47.616422371, -122.318179942)",NA,NA,NA,NA
1025879,15000064236,201564236,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,02/25/2015 08:25:00 PM,OCCIDENTAL AV S / S LANDER ST,O,O1,9300.3024,-122.333272531,47.579807797,"(47.579807797, -122.333272531)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,NA
1960639,17000100402,2017100402,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/22/2017 04:44:09 AM,15 AV NE / NE 127 ST,L,L1,200.5004,-122.312675,47.721222,"(47.721222, -122.312675)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
958477,12000386882,2012386882,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,11/11/2012 02:40:00 AM,67XX BLOCK OF RAINIER AVE S,S,S1,11101.1003,-122.272185899,47.541584152,"(47.541584152, -122.272185899)",NA,NA,NA,NA
2012599,17000196419,2017196419,161,TRESPASS,TRESPASS,TRESPASS,06/02/2017 07:52:00 AM,50XX BLOCK OF 15 AV NE,U,U1,4400.3006,-122.31193,47.66566,"(47.66566, -122.31193)",TRESPASS,TRESPASS,TRESPASS,NA
1868538,16000396251,2016396251,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,11/02/2016 02:15:01 AM,7XX BLOCK OF DENNY WY,D,D2,7200.1041,-122.34294,47.61868,"(47.61868, -122.34294)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,NA
919585,12000337004,2012337004,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,10/02/2012 11:19:00 PM,10 AV S / S DEARBORN ST,G,G2,9100.1006,-122.319217855,47.595824622,"(47.595824622, -122.319217855)",NA,NA,NA,NA
904221,12000316107,2012316107,220,MENTAL COMPLAINT,MENTAL CALL,MENTAL HEALTH,09/18/2012 05:21:00 AM,74XX BLOCK OF RAINIER AVE S,S,S2,11102.3001,-122.269980729,47.535458414,"(47.535458414, -122.269980729)",NA,NA,NA,NA
2045181,17000258333,2017258333,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,07/15/2017 11:25:08 PM,23 AV E / E REPUBLICAN ST,C,C2,7700.2006,-122.30245,47.623173,"(47.623173, -122.30245)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,07/15/2017 11:14:05 PM
533532,11000099047,201199047,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/27/2011 06:27:00 PM,SW ROXBURY ST / 28 AV SW,F,F2,11400.5003,-122.368661975,47.517392887,"(47.517392887, -122.368661975)",NA,NA,NA,NA
1249489,11000040455,201140455,191,FELONY WARRANT SERVICE,WARRANT CALLS,ARREST,02/03/2011 02:28:00 PM,4XX BLOCK OF MAYNARD AVE S,K,K2,9100.2002,-122.32505692,47.598771326,"(47.598771326, -122.32505692)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,02/03/2011 12:54:00 PM
1701219,16000099711,201699711,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,03/23/2016 04:58:01 PM,4 AV / STEWART ST,M,M2,8100.2003,-122.33874,47.612293,"(47.612293, -122.33874)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,03/22/2016 11:18:01 AM
581316,15000036964,201536964,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,02/01/2015 11:22:00 PM,QUEEN ANNE AV N / HARRISON ST,Q,Q3,7100.2012,-122.356729827,47.622107086,"(47.622107086, -122.356729827)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,02/01/2015 10:44:00 PM
626078,11000194459,2011194459,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,06/17/2011 04:02:00 PM,26XX BLOCK OF SW BARTON ST,F,F2,11400.3007,-122.367311994,47.521027576,"(47.521027576, -122.367311994)",NA,NA,NA,NA
667304,12000242978,2012242978,176,LIQUOR VIOLATION - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,07/26/2012 06:18:00 PM,29 AV / E ALDER ST,G,G2,8800.3002,-122.29492823,47.604195251,"(47.604195251, -122.29492823)",LIQUOR VIOLATIONS - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,NA
819244,12000177391,2012177391,220,MENTAL COMPLAINT,MENTAL CALL,MENTAL HEALTH,06/07/2012 06:31:00 PM,3 AV / VIRGINIA ST,M,M2,8002.1001,-122.340894617,47.612397328,"(47.612397328, -122.340894617)",NA,NA,NA,NA
899805,12000308681,2012308681,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,09/12/2012 11:34:00 PM,17XX BLOCK OF E SPRING ST,G,G1,7900.3005,-122.309519683,47.611538117,"(47.611538117, -122.309519683)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",09/12/2012 10:22:00 PM
1545435,15000316506,2015316506,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,09/09/2015 08:05:00 PM,DELRIDGE WY SW / 18 AV SW,F,F2,11402.2005,-122.357827226,47.520324728,"(47.520324728, -122.357827226)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,09/09/2015 06:00:00 PM
1503400,15000265274,2015265274,415,BLOCKING VEHICLE,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,08/01/2015 07:47:00 PM,BEACON AV S / S LANDER ST,R,R1,10002.2004,-122.312380733,47.579469968,"(47.579469968, -122.312380733)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,NA
2224690,14000414527,2014414527,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,12/15/2014 02:45:00 PM,14XX BLOCK OF WESTERN AV,M,M3,8100.1011,-122.340669908,47.607860352,"(47.607860352, -122.340669908)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
491689,11000096222,201196222,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,03/25/2011 11:43:00 AM,MAYNARD AV S / S DEARBORN ST,K,K3,9300.1004,-122.325071611,47.595833012,"(47.595833012, -122.325071611)",NA,NA,NA,NA
1046777,15000094333,201594333,200,ALARMS - COMMERCIAL BURGLARY (FALSE),BURGLARY ALARMS (FALSE),FALSE ALARMS,03/23/2015 06:17:00 AM,2XX BLOCK OF YALE AV N,D,D3,7300.1024,-122.330420409,47.620244346,"(47.620244346, -122.330420409)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALARMS,SUSPICIOUS CIRCUMSTANCES,NA
1973044,17000123301,2017123301,184,"NARCOTICS, OTHER",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,04/08/2017 09:54:41 PM,26XX BLOCK OF 5 AV,D,D2,7200.3,-122.34673,47.61817,"(47.61817, -122.34673)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,NA
587531,11000165959,2011165959,361,FOUND PERSON,"PERSONS - LOST, FOUND, MISSING","PERSONS - LOST, FOUND, MISSING",05/25/2011 12:10:00 AM,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.336165513,47.616053298,"(47.616053298, -122.336165513)",NA,NA,NA,NA
945659,12000370779,2012370779,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,10/29/2012 10:27:00 AM,4XX BLOCK OF NW 137TH ST,B,B1,500.1000,-122.361996723,47.728706062,"(47.728706062, -122.361996723)",NA,NA,NA,NA
942611,12000366846,2012366846,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10/26/2012 07:43:00 AM,17XX BLOCK OF S COLUMBIAN WAY,R,R2,10000.3002,-122.309238946,47.561075302,"(47.561075302, -122.309238946)",NA,NA,NA,NA
2011144,17000193591,2017193591,372,PROPERTY - FOUND (FOLLOW UP TO SPD CASE),"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",05/31/2017 01:07:00 PM,19XX BLOCK OF S MAIN ST,G,G2,9000.2022,-122.30701,47.6,"(47.6, -122.30701)","PROPERY FOUND – GUN, SHELL CASINGS","PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",05/31/2017 12:11:23 PM
145646,10000443449,2010443449,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,12/27/2010 02:57:00 AM,11XX BLOCK OF 8TH AVE,D,D3,8200.3012,-122.329450045,47.609014951,"(47.609014951, -122.329450045)",NA,NA,NA,NA
1989772,17000154466,2017154466,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,05/03/2017 04:05:29 PM,17XX BLOCK OF 6 AV S,O,O1,9300.2075,-122.32597,47.5872,"(47.5872, -122.32597)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,05/03/2017 03:20:18 PM
127468,10000409427,2010409427,161,TRESPASS,TRESPASS,TRESPASS,11/26/2010 12:16:00 PM,40XX BLOCK OF SW HILL ST,N,N3,1200.5,-122.383424242,47.585322592,"(47.585322592, -122.383424242)",NA,NA,NA,NA
533838,11000103498,2011103498,031,STRONG ARM ROBBERY,ROBBERY,ROBBERY,03/31/2011 05:50:00 PM,18XX BLOCK OF 8TH AVE,D,D2,7300.3024,-122.33467793,47.614504647,"(47.614504647, -122.33467793)",NA,NA,NA,NA
1828591,16000325433,2016325433,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,09/08/2016 04:31:20 AM,6XX BLOCK OF E THOMAS ST,E,E1,7401.4005,-122.32353,47.620926,"(47.620926, -122.32353)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,NA
1636760,15000443476,2015443476,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,12/23/2015 08:09:02 PM,41XX BLOCK OF 11 AV NE,U,U2,5301.4004,-122.316666,47.657917,"(47.657917, -122.316666)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,NA
603442,11000174356,2011174356,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,06/01/2011 03:38:00 PM,141XX BLOCK OF LINDEN AVE N,N,N1,401.1006,-122.347771829,47.731676965,"(47.731676965, -122.347771829)",NA,NA,NA,NA
2116626,17000385457,2017385457,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,10/17/2017 08:10:42 AM,12XX BLOCK OF HARRISON ST,D,D3,7300.1022,-122.33107,47.62197,"(47.62197, -122.33107)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
1871681,16000401726,2016401726,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,11/06/2016 06:02:08 AM,XX BLOCK OF YESLER WY,K,K2,9200.2007,-122.3352,47.60154,"(47.60154, -122.3352)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,NA
774324,12000109854,2012109854,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,04/11/2012 09:37:00 AM,120XX BLOCK OF AURORA AVE N,N,N1,402.2005,-122.344896103,47.717174471,"(47.717174471, -122.344896103)",NA,NA,NA,NA
1719999,16000138806,2016138806,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,04/22/2016 08:06:09 AM,42XX BLOCK OF 11 AV NE,U,U2,5301.3006,-122.316635,47.659096,"(47.659096, -122.316635)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
979660,12000413490,2012413490,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,12/04/2012 12:24:00 AM,3XX BLOCK OF 2ND AV ET S,K,K2,9200.2021,-122.3308075,47.60046424,"(47.60046424, -122.3308075)",NA,NA,NA,NA
1273930,11000006799,20116799,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,01/06/2011 04:48:00 PM,24XX BLOCK OF NW BLUE RIDGE DR,B,B1,1600.1000,-122.387316538,47.70267482,"(47.70267482, -122.387316538)",NA,NA,NA,NA
403150,11000245800,2011245800,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,07/29/2011 12:17:00 AM,SW HENDERSON ST / DELRIDGE WY SW,F,F2,11400.3015,-122.36009949,47.522860749,"(47.522860749, -122.36009949)",NA,NA,NA,NA
1544005,15000314836,2015314836,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,09/08/2015 01:10:00 PM,23 AV S / S COLLEGE ST,R,R1,9400.3032,-122.302955714,47.582945614,"(47.582945614, -122.302955714)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
1676739,16000060213,201660213,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,02/19/2016 06:08:02 PM,CALIFORNIA AV SW / SW ALASKA ST,W,W2,10500.4003,-122.38678,47.561104,"(47.561104, -122.38678)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,02/19/2016 03:05:56 PM
1767871,16000222281,2016222281,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,06/22/2016 06:27:17 PM,NW 90 ST / 2 AV NW,J,J1,1702.4017,-122.35936,47.69423,"(47.69423, -122.35936)","TRU- MOTOR VEHICLE COLLISION, HIT AND RUN AFTER THE FACT",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,06/22/2016 05:05:02 PM
